Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
602709,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2018,06/01/2018,13.3,
667071,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2020,06/01/2020,13.15,
549766,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2017,06/01/2017,14.87,
549768,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2016-17,12/01/2016,26.33,
212310,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2013-14,12/01/2013,30.2,
175271,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2008-09,12/01/2008,38.68,
212312,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2013-14,12/01/2013,33.42,
602770,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2017-18,12/01/2017,28.57,
643384,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Annual Average 2019,01/01/2019,22.13,
741182,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2021,06/01/2021,10.7,
175260,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2008-09,12/01/2008,30.17,
212301,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2013-14,12/01/2013,27.68,
602737,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2017-18,12/01/2017,25.76,
212292,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2013-14,12/01/2013,24.97,
602731,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2017-18,12/01/2017,26.16,
167526,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2009,12/01/2008,27.13,
167644,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2011,12/01/2010,24.81,
213417,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2014,06/01/2014,17.33,
336772,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2015,01/01/2015,21.41,
643602,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2018-19,12/01/2018,22.02,
667621,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2020,01/01/2020,18.18,
643626,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2018-19,12/01/2018,24.72,
667669,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2020,01/01/2020,18.4,
167533,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2009,12/01/2008,27.03,
167651,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2011,12/01/2010,25.87,
213424,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2014,06/01/2014,17.27,
336793,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2015,01/01/2015,21.66,
643623,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2018-19,12/01/2018,26.84,
667663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2020,01/01/2020,19.72,
216281,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2012,06/01/2012,26.63,
216282,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2013,06/01/2013,24.41,
216288,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2013,06/01/2013,25.09,
216360,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2013,06/01/2013,31.87,
216359,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2012,06/01/2012,35.25,
216287,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2012,06/01/2012,27.74,
743648,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2021,06/01/2021,27.87,
741125,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2021,06/01/2021,18.03,
412699,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Annual Average 2016,12/31/2015,19.79,
602972,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Annual Average 2018,01/01/2018,20.45,
166801,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2012,06/01/2012,29.25,
166860,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2013,06/01/2013,27.81,
412660,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2016,12/31/2015,26.27,
549751,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2017,06/01/2017,21.33,
602694,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2018,06/01/2018,19.67,
175264,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2008-09,12/01/2008,27.25,
602752,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Winter 2017-18,12/01/2017,19.73,
643366,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2019,01/01/2019,13.5,
602740,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2017-18,12/01/2017,24.2,
212302,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2013-14,12/01/2013,28.12,
602749,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2017-18,12/01/2017,22.67,
643363,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2019,01/01/2019,15.7,
167521,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2009,12/01/2008,28.07,
167639,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2011,12/01/2010,25.92,
213412,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2014,06/01/2014,17.46,
336757,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2015,01/01/2015,21.8,
643587,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2018-19,12/01/2018,25.02,
667591,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2020,01/01/2020,19.14,
212306,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Winter 2013-14,12/01/2013,25.9,
175265,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Winter 2008-09,12/01/2008,24.81,
602719,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Winter 2017-18,12/01/2017,27.05,
643333,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Annual Average 2019,01/01/2019,18.76,
179270,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2008-09,12/01/2008,38.35,
651047,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2019,06/01/2019,31.28,
338279,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2015,06/01/2015,31.2,
166772,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2011,06/01/2011,19.31,
412748,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2015-16,12/01/2015,23.82,
412749,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2016,06/01/2016,15.13,
166701,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2010,06/01/2010,21.48,
166760,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2011,06/01/2011,19.95,
412713,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2016,06/01/2016,15.98,
670962,386,Ozone (O3),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2020,06/01/2020,29.38,
549358,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2017,06/01/2017,30.27,
670948,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2020,06/01/2020,30.45,
605261,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2018,06/01/2018,30.98,
175312,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2009-10,12/01/2009,30.23,
650963,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2019,06/01/2019,30.14,
338203,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2015,06/01/2015,31.27,
650943,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2019,06/01/2019,25.59,
338213,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2015,06/01/2015,34.07,
338193,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2015,06/01/2015,28.12,
667850,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Winter 2019-20,12/01/2019,17.49,
175350,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Winter 2010-11,12/01/2010,32.58,
550046,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2017,01/01/2017,20.3,
741180,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2021,01/01/2021,16.86,
176640,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Annual Average 2012,12/01/2011,24.23,
179435,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Annual Average 2012,12/01/2011,28.74,
175926,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2010,06/01/2010,23.66,
175968,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2011,06/01/2011,21.95,
412418,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2015-16,12/01/2015,27.51,
412419,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2016,06/01/2016,20.56,
741164,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2021,06/01/2021,16.19,
412663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2016,12/31/2015,25.94,
602936,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2018,01/01/2018,24.77,
740884,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2020-21,12/01/2020,23.67,
179275,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2009-10,12/01/2009,32.17,
667041,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2020,06/01/2020,15.97,
175258,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2008-09,12/01/2008,32.54,
643345,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2019,01/01/2019,17.69,
175251,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2008-09,12/01/2008,29.69,
602716,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2017-18,12/01/2017,25.81,
643330,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Annual Average 2019,01/01/2019,17.64,
212294,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2013-14,12/01/2013,27.83,
176639,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Annual Average 2012,12/01/2011,23.42,
602942,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2018,01/01/2018,25.71,
741134,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2021,06/01/2021,19.19,
412433,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2015-16,12/01/2015,21.54,
740899,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2020-21,12/01/2020,19.33,
171706,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2012-13,12/01/2012,22.63,
172622,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2010,12/01/2009,23.43,
171704,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2012-13,12/01/2012,25.67,
336644,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Summer 2015,06/01/2015,14.55,
221845,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2011,06/01/2011,32.7,
412055,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2016,06/01/2016,33.15,
221905,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2011,06/01/2011,32.66,
221904,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2010,06/01/2010,33.01,
651035,386,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2019,06/01/2019,33.61,
338287,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2015,06/01/2015,34.76,
219983,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2009,06/01/2009,26.85,
219984,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2010,06/01/2010,34.07,
219985,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2011,06/01/2011,33.72,
411992,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2016,06/01/2016,33.98,
336486,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2014-15,12/01/2014,23.93,
549755,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2017,01/01/2017,17.85,
740889,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2021,01/01/2021,15.46,
179441,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2013,12/01/2012,18.71,
179346,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2009,06/01/2009,18.15,
670981,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2020,06/01/2020,30.52,
131841,386,Ozone (O3),Mean,ppb,Borough,4,Queens,2-Year Summer Average 2009-2010,06/01/2009,28.3,
165793,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2008-09,12/01/2008,25.95,
603097,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2017-18,12/01/2017,21.61,
643711,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2019,01/01/2019,14.55,
603043,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2017-18,12/01/2017,18.95,
643657,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2019,01/01/2019,12.95,
165777,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2008-09,12/01/2008,25.38,
213261,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2013-14,12/01/2013,26.24,
643663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2019,01/01/2019,13.59,
165775,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2008-09,12/01/2008,23.16,
213259,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2013-14,12/01/2013,24.86,
603049,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2017-18,12/01/2017,19.88,
216506,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2009,06/01/2009,29.33,
549747,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2016-17,12/01/2016,26.37,
549750,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2016-17,12/01/2016,24.74,
338168,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,Summer 2015,06/01/2015,32.48,
412452,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2016,06/01/2016,17.32,
740896,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2020-21,12/01/2020,19.18,
216338,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2009,06/01/2009,22.83,
603001,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Winter 2017-18,12/01/2017,22.76,
643615,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2019,01/01/2019,15.46,
165749,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2008-09,12/01/2008,34.22,
213233,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2013-14,12/01/2013,30.08,
602965,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2017-18,12/01/2017,26.74,
165747,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2008-09,12/01/2008,35.2,
213231,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2013-14,12/01/2013,29.49,
602959,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2017-18,12/01/2017,27.31,
643573,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2019,01/01/2019,19.22,
643609,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Annual Average 2019,01/01/2019,16.39,
167694,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2012,12/01/2011,25.54,
651033,386,Ozone (O3),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2019,06/01/2019,31.62,
651007,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2019,06/01/2019,26.99,
338259,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2015,06/01/2015,29.61,
651009,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2019,06/01/2019,27.47,
651019,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2019,06/01/2019,30.33,
165983,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2012-13,12/01/2012,29.89,
743629,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2021,06/01/2021,29.7,
167649,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2011,12/01/2010,21.83,
338167,386,Ozone (O3),Mean,ppb,Borough,1,Bronx,Summer 2015,06/01/2015,30.39,
338196,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2015,06/01/2015,25.06,
179423,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2010,12/01/2009,22.16,
176565,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Annual Average 2010,12/01/2009,19.1,
175431,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Winter 2012-13,12/01/2012,22.63,
336533,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2015,06/01/2015,10.77,
667142,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Winter 2019-20,12/01/2019,22.86,
336479,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2015,06/01/2015,14.09,
667028,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2019-20,12/01/2019,23.04,
179289,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2012-13,12/01/2012,25.3,
650934,386,Ozone (O3),Mean,ppb,UHF42,206,Borough Park,Summer 2019,06/01/2019,30.62,
338177,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2015,06/01/2015,29.93,
650927,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2019,06/01/2019,28.62,
338169,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2015,06/01/2015,27.77,
175433,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Winter 2012-13,12/01/2012,22.54,
176556,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Annual Average 2010,12/01/2009,26.38,
336506,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2015,06/01/2015,18.15,
667088,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Winter 2019-20,12/01/2019,25.81,
336482,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2015,06/01/2015,21.25,
179425,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Annual Average 2010,12/01/2009,30.58,
643310,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2019,06/01/2019,19.7,
667040,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2019-20,12/01/2019,29.31,
338183,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2015,06/01/2015,31.29,
650933,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2019,06/01/2019,28.83,
338174,386,Ozone (O3),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2015,06/01/2015,29.53,
650924,386,Ozone (O3),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2019,06/01/2019,29.64,
176560,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2010,12/01/2009,25.17,
176553,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2010,12/01/2009,22.06,
176555,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Annual Average 2010,12/01/2009,25.25,
175421,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2012-13,12/01/2012,27.06,
667070,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2019-20,12/01/2019,22.59,
643325,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2019,06/01/2019,12.17,
167531,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2009,12/01/2008,23.36,
336787,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2015,01/01/2015,19.63,
167637,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2011,12/01/2010,27.57,
167519,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2009,12/01/2008,29.83,
213410,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2014,06/01/2014,19.06,
336751,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2015,01/01/2015,22.9,
643581,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2018-19,12/01/2018,24.45,
167635,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2011,12/01/2010,28.05,
213408,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2014,06/01/2014,19.28,
336476,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2015,06/01/2015,15.96,
179288,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2012-13,12/01/2012,24.03,
643307,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2019,06/01/2019,13.4,
219974,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,Summer 2012,06/01/2012,33.89,
176019,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2012,06/01/2012,12.43,
176061,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2013,06/01/2013,12.05,
412471,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Annual Average 2016,12/31/2015,15.3,
